forum,title,keywords,abstract,pdf,match,authors,venue,year,type
https://openreview.net/forum?id=YqWvyscNwKL,Outlier Robust Mean Estimation with Subgaussian Rates via Stability,Outlier Robust Mean Estimation with Subgaussian Rates via Stability,Outlier Robust Mean Estimation with Subgaussian Rates via Stability,https://openreview.nethttps://arxiv.org/pdf/2007.15618v1.pdf,stupidity,"['Ilias Diakonikolas', 'Daniel M. Kane', 'Ankit Pensia']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YqEGvOemXyI,Nonconvex Sparse Graph Learning under Laplacian Constrained Graphical Model,Nonconvex Sparse Graph Learning under Laplacian Constrained Graphical Model,Nonconvex Sparse Graph Learning under Laplacian Constrained Graphical Model,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/4ef42b32bccc9485b10b8183507e5d82-Paper.pdf,stupidity,"['Jiaxi Ying', 'José Vinícius de Miranda Cardoso', 'Daniel Palomar']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YnyvznzObHL,Barking up the right tree: an approach to search over molecule synthesis DAGs,Barking up the right tree: an approach to search over molecule synthesis DAGs,Barking up the right tree: an approach to search over molecule synthesis DAGs,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/4cc05b35c2f937c5bd9e7d41d3686fff-Paper.pdf,stupidity,"['John Bradshaw', 'Brooks Paige', 'Matt J. Kusner', 'Marwin Segler', 'José Miguel Hernández-Lobato']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YnAABdZiEns,On the Power of Louvain in the Stochastic Block Model,On the Power of Louvain in the Stochastic Block Model,On the Power of Louvain in the Stochastic Block Model,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/29a6aa8af3c942a277478a90aa4cae21-Paper.pdf,stupidity,"['Vincent Cohen-Addad', 'Adrian Kosowski', 'Frederik Mallmann-Trenn', 'David Saulpic']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YlN_qvIr6nm,First Order Constrained Optimization in Policy Space,First Order Constrained Optimization in Policy Space,First Order Constrained Optimization in Policy Space,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/af5d5ef24881f3c3049a7b9bfe74d58b-Paper.pdf,stupidity,"['Yiming Zhang', 'Quan Vuong', 'Keith W. Ross']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Yf7ur5CydQ8,Can graph neural networks count substructures?,Can graph neural networks count substructures?,Can graph neural networks count substructures?,https://openreview.nethttps://arxiv.org/pdf/2002.04025v3.pdf,stupidity,"['Zhengdao Chen', 'Lei Chen', 'Soledad Villar', 'Joan Bruna']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YeSwJDOnTRY,AdaBelief Optimizer: Adapting Stepsizes by the Belief in Observed Gradients,AdaBelief Optimizer: Adapting Stepsizes by the Belief in Observed Gradients,AdaBelief Optimizer: Adapting Stepsizes by the Belief in Observed Gradients,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/d9d4f495e875a2e075a1a4a6e1b9770f-Paper.pdf,stupidity,"['Juntang Zhuang', 'Tommy Tang', 'Yifan Ding', 'Sekhar Tatikonda', 'Nicha Dvornek', 'Xenophon Papademetris', 'James S. Duncan']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YdaOSrC87Rj,Adapting Neural Architectures Between Domains,Adapting Neural Architectures Between Domains,Adapting Neural Architectures Between Domains,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/08f38e0434442128fab5ead6217ca759-Paper.pdf,stupidity,"['Yanxi Li', 'Zhaohui Yang', 'Yunhe Wang', 'Chang Xu']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YZVaogk7s3v,On the Error Resistance of Hinge-Loss Minimization,On the Error Resistance of Hinge-Loss Minimization,On the Error Resistance of Hinge-Loss Minimization,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/2c5201a7391fedbc40c3cc6aa057a029-Paper.pdf,stupidity,['Kunal Talwar'],NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YYeq676bQh,Woodbury Transformations for Deep Generative Flows,Woodbury Transformations for Deep Generative Flows,Woodbury Transformations for Deep Generative Flows,https://openreview.nethttps://arxiv.org/pdf/2002.12229v1.pdf,stupidity,"['You Lu', 'Bert Huang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YWhAWD6-al,Ensemble Distillation for Robust Model Fusion in Federated Learning,Ensemble Distillation for Robust Model Fusion in Federated Learning,Ensemble Distillation for Robust Model Fusion in Federated Learning,https://openreview.nethttps://arxiv.org/pdf/2006.07242v1.pdf,stupidity,"['Tao Lin', 'Lingjing Kong', 'Sebastian U. Stich', 'Martin Jaggi']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YWZbV4z-JUn,The Devil is in the Detail: A Framework for Macroscopic Prediction via Microscopic Models,The Devil is in the Detail: A Framework for Macroscopic Prediction via Microscopic Models,The Devil is in the Detail: A Framework for Macroscopic Prediction via Microscopic Models,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/5b8e9841e87fb8fc590434f5d933c92c-Paper.pdf,stupidity,"['Yingxiang Yang', 'Negar Kiyavash', 'Le Song', 'Niao He']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YVefNs1n2V8,Winning the Lottery with Continuous Sparsification,Winning the Lottery with Continuous Sparsification,Winning the Lottery with Continuous Sparsification,https://openreview.nethttps://arxiv.org/pdf/1912.04427v3.pdf,stupidity,"['Pedro Savarese', 'Hugo Silva', 'Michael Maire']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YRrCrHb_JGL,Beyond Perturbations: Learning Guarantees with Arbitrary Adversarial Test Examples,Beyond Perturbations: Learning Guarantees with Arbitrary Adversarial Test Examples,Beyond Perturbations: Learning Guarantees with Arbitrary Adversarial Test Examples,https://openreview.nethttps://arxiv.org/pdf/2007.05145v3.pdf,stupidity,"['Shafi Goldwasser', 'Adam Tauman Kalai', 'Yael Tauman Kalai', 'Omar Montasser']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YROnlS4cBd,CSI: Novelty Detection via Contrastive Learning on Distributionally Shifted Instances,CSI: Novelty Detection via Contrastive Learning on Distributionally Shifted Instances,CSI: Novelty Detection via Contrastive Learning on Distributionally Shifted Instances,https://openreview.nethttps://arxiv.org/pdf/2007.08176v1.pdf,stupidity,"['Jihoon Tack', 'Sangwoo Mo', 'Jongheon Jeong', 'Jinwoo Shin']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YQKe_3HFNyr,A Unifying View of Optimism in Episodic Reinforcement Learning,A Unifying View of Optimism in Episodic Reinforcement Learning,A Unifying View of Optimism in Episodic Reinforcement Learning,https://openreview.nethttps://arxiv.org/pdf/2007.01891v1.pdf,stupidity,"['Gergely Neu', 'Ciara Pike-Burke']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YPvmqZiN3J2,Bayesian Deep Learning and a Probabilistic Perspective of Generalization,Bayesian Deep Learning and a Probabilistic Perspective of Generalization,Bayesian Deep Learning and a Probabilistic Perspective of Generalization,https://openreview.nethttps://arxiv.org/pdf/2002.08791v3.pdf,stupidity,"['Andrew Gordon Wilson', 'Pavel Izmailov']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YMYUz7aUNqq,Optimization and Generalization of Shallow Neural Networks with Quadratic Activation Functions,Optimization and Generalization of Shallow Neural Networks with Quadratic Activation Functions,Optimization and Generalization of Shallow Neural Networks with Quadratic Activation Functions,https://openreview.nethttps://arxiv.org/pdf/2006.15459v3.pdf,stupidity,"['Stefano Sarao Mannelli', 'Eric Vanden-Eijnden', 'Lenka Zdeborová']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=YFh7z4opmNr,Tensor Completion Made Practical,Tensor Completion Made Practical,Tensor Completion Made Practical,https://openreview.nethttps://arxiv.org/pdf/2006.03134v1.pdf,stupidity,"['Allen Liu', 'Ankur Moitra']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Y970UxINBl5,MuSCLE: Multi Sweep Compression of LiDAR using Deep Entropy Models,MuSCLE: Multi Sweep Compression of LiDAR using Deep Entropy Models,MuSCLE: Multi Sweep Compression of LiDAR using Deep Entropy Models,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/fc152e73692bc3c934d248f639d9e963-Paper.pdf,stupidity,"['Sourav Biswas', 'Jerry Liu', 'Kelvin Wong', 'Shenlong Wang', 'Raquel Urtasun']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Y7MLuk_SOsu,Finite-Time Analysis for Double Q-learning,Finite-Time Analysis for Double Q-learning,Finite-Time Analysis for Double Q-learning,https://openreview.nethttps://arxiv.org/pdf/2009.14257v1.pdf,stupidity,"['Huaqing Xiong', 'Lin Zhao', 'Yingbin Liang', 'Wei zhang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Y6ht4-xTBQ,Provable Online CP/PARAFAC Decomposition of a Structured Tensor via Dictionary Learning,Provable Online CP/PARAFAC Decomposition of a Structured Tensor via Dictionary Learning,Provable Online CP/PARAFAC Decomposition of a Structured Tensor via Dictionary Learning,https://openreview.nethttps://arxiv.org/pdf/2006.16442v1.pdf,stupidity,"['Sirisha Rambhatla', 'Xingguo Li', 'Jarvis Haupt']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Y6N9vmtxWl8,Hyperparameter Ensembles for Robustness and Uncertainty Quantification,Hyperparameter Ensembles for Robustness and Uncertainty Quantification,Hyperparameter Ensembles for Robustness and Uncertainty Quantification,https://openreview.nethttps://arxiv.org/pdf/2006.13570v1.pdf,stupidity,"['Florian Wenzel', 'Jasper Snoek', 'Dustin Tran', 'Rodolphe Jenatton']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Y5FoPoUSkG,Smoothed Analysis of Online and Differentially Private Learning,Smoothed Analysis of Online and Differentially Private Learning,Smoothed Analysis of Online and Differentially Private Learning,https://openreview.nethttps://arxiv.org/pdf/2006.10129v1.pdf,stupidity,"['Nika Haghtalab', 'Tim Roughgarden', 'Abhishek Shetty']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Y3Q1rfGUpf-,Efficient Exploration of Reward Functions in Inverse Reinforcement Learning via Bayesian Optimization,Efficient Exploration of Reward Functions in Inverse Reinforcement Learning via Bayesian Optimization,Efficient Exploration of Reward Functions in Inverse Reinforcement Learning via Bayesian Optimization,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/2bba9f4124283edd644799e0cecd45ca-Paper.pdf,stupidity,"['Sreejith Balakrishnan', 'Quoc Phong Nguyen', 'Bryan Kian Hsiang Low', 'Harold Soh']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Y2DjDNu5WR,Robust Pre-Training by Adversarial Contrastive Learning,Robust Pre-Training by Adversarial Contrastive Learning,Robust Pre-Training by Adversarial Contrastive Learning,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/ba7e36c43aff315c00ec2b8625e3b719-Paper.pdf,stupidity,"['Ziyu Jiang', 'Tianlong Chen', 'Ting Chen', 'Zhangyang Wang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Y1XgIcKRWaW,The Autoencoding Variational Autoencoder,The Autoencoding Variational Autoencoder,The Autoencoding Variational Autoencoder,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/ac10ff1941c540cd87c107330996f4f6-Paper.pdf,stupidity,"['Taylan Cemgil', 'Sumedh Ghaisas', 'Krishnamurthy Dvijotham', 'Sven Gowal', 'Pushmeet Kohli']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XznfhPaTjR5,Self-supervised Auxiliary Learning with Meta-paths for Heterogeneous Graphs,Self-supervised Auxiliary Learning with Meta-paths for Heterogeneous Graphs,Self-supervised Auxiliary Learning with Meta-paths for Heterogeneous Graphs,https://openreview.nethttps://arxiv.org/pdf/2007.08294v3.pdf,stupidity,"['Dasol Hwang', 'Jinyoung Park', 'Sunyoung Kwon', 'Kyung-Min Kim', 'Jung-Woo Ha', 'Hyunwoo J. Kim']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Xz3MFfEMl2,Deep Multimodal Fusion by Channel  Exchanging,Deep Multimodal Fusion by Channel  Exchanging,Deep Multimodal Fusion by Channel  Exchanging,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/339a18def9898dd60a634b2ad8fbbd58-Paper.pdf,stupidity,"['Yikai Wang', 'Wenbing Huang', 'Fuchun Sun', 'Tingyang Xu', 'Yu Rong', 'Junzhou Huang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XwAA6r3S9E,Learning from Aggregate Observations,Learning from Aggregate Observations,Learning from Aggregate Observations,https://openreview.nethttps://arxiv.org/pdf/2004.06316v1.pdf,stupidity,"['Yivan Zhang', 'Nontawat Charoenphakdee', 'Zhenguo Wu', 'Masashi Sugiyama']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Xoj-2CjF8Rq,Optimal Approximation - Smoothness Tradeoffs for Soft-Max Functions,Optimal Approximation - Smoothness Tradeoffs for Soft-Max Functions,Optimal Approximation - Smoothness Tradeoffs for Soft-Max Functions,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/1bd413de70f32142f4a33a94134c5690-Paper.pdf,stupidity,"['Alessandro Epasto', 'Mohammad Mahdian', 'Vahab Mirrokni', 'Emmanouil Zampetakis']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XoNq40ADXI6,How Do Fair Decisions Fare in Long-term Qualification?,How Do Fair Decisions Fare in Long-term Qualification?,How Do Fair Decisions Fare in Long-term Qualification?,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/d6d231705f96d5a35aeb3a76402e49a3-Paper.pdf,stupidity,"['Xueru Zhang', 'Ruibo Tu', 'Yang Liu', 'Mingyan Liu', 'Hedvig Kjellström', 'Kun Zhang', 'Cheng Zhang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Xm3Jm_s1x6J,SurVAE Flows: Surjections to Bridge the Gap between VAEs and Flows,SurVAE Flows: Surjections to Bridge the Gap between VAEs and Flows,SurVAE Flows: Surjections to Bridge the Gap between VAEs and Flows,https://openreview.nethttps://arxiv.org/pdf/2007.02731v1.pdf,stupidity,"['Didrik Nielsen', 'Priyank Jaini', 'Emiel Hoogeboom', 'Ole Winther', 'Max Welling']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XetChKJ_4Nb,Detecting Interactions from Neural Networks via Topological Analysis,Detecting Interactions from Neural Networks via Topological Analysis,Detecting Interactions from Neural Networks via Topological Analysis,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/473803f0f2ebd77d83ee60daaa61f381-Paper.pdf,stupidity,"['Zirui Liu', 'Qingquan Song', 'Kaixiong Zhou', 'Ting-Hsiang Wang', 'Ying Shan', 'Xia Hu']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XeqwZIbowL,A Combinatorial Perspective on Transfer Learning,A Combinatorial Perspective on Transfer Learning,A Combinatorial Perspective on Transfer Learning,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/0a3b6f64f0523984e51323fe53b8c504-Paper.pdf,stupidity,"['Jianan Wang', 'Eren Sezener', 'David Budden', 'Marcus Hutter', 'Joel Veness']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Xcd-vm35Yyb,Knowledge Transfer in Multi-Task Deep Reinforcement Learning for Continuous Control,Knowledge Transfer in Multi-Task Deep Reinforcement Learning for Continuous Control,Knowledge Transfer in Multi-Task Deep Reinforcement Learning for Continuous Control,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/acab0116c354964a558e65bdd07ff047-Paper.pdf,stupidity,"['Zhiyuan Xu', 'Kun Wu', 'Zhengping Che', 'Jian Tang', 'Jieping Ye']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XcT-KQ7K1YZ,The Complexity of Adversarially Robust Proper Learning of Halfspaces with Agnostic Noise,The Complexity of Adversarially Robust Proper Learning of Halfspaces with Agnostic Noise,The Complexity of Adversarially Robust Proper Learning of Halfspaces with Agnostic Noise,https://openreview.nethttps://arxiv.org/pdf/2007.15220v1.pdf,stupidity,"['Ilias Diakonikolas', 'Daniel M. Kane', 'Pasin Manurangsi']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XbTvihAKPjJ,Entrywise convergence of iterative methods for eigenproblems,Entrywise convergence of iterative methods for eigenproblems,Entrywise convergence of iterative methods for eigenproblems,https://openreview.nethttps://arxiv.org/pdf/2002.08491v1.pdf,stupidity,"['Vasileios Charisopoulos', 'Austin R. Benson', 'Anil Damle']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XaqizBSFsok,Refactoring Policy for Compositional Generalizability using Self-Supervised Object Proposals,Refactoring Policy for Compositional Generalizability using Self-Supervised Object Proposals,Refactoring Policy for Compositional Generalizability using Self-Supervised Object Proposals,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/64dcf3c521a00dbb4d2a10a27a95a9d8-Paper.pdf,stupidity,"['Tongzhou Mu', 'Jiayuan Gu', 'Zhiwei Jia', 'Hao Tang', 'Hao Su']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XZlxJfJDmR-,Learning Latent Space Energy-Based Prior Model,Learning Latent Space Energy-Based Prior Model,Learning Latent Space Energy-Based Prior Model,https://openreview.nethttps://arxiv.org/pdf/2006.08205v1.pdf,stupidity,"['Bo Pang', 'Tian Han', 'Erik Nijkamp', 'Song-Chun Zhu', 'Ying Nian Wu']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XX3Q-LxtpDI,Input-Aware Dynamic Backdoor Attack,Input-Aware Dynamic Backdoor Attack,Input-Aware Dynamic Backdoor Attack,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/234e691320c0ad5b45ee3c96d0d7b8f8-Paper.pdf,stupidity,"['Anh Nguyen', 'Anh Tran']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XW2WuG-axTd,A Convolutional Auto-Encoder for Haplotype Assembly and Viral Quasispecies Reconstruction,A Convolutional Auto-Encoder for Haplotype Assembly and Viral Quasispecies Reconstruction,A Convolutional Auto-Encoder for Haplotype Assembly and Viral Quasispecies Reconstruction,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/9c449771d0edc923c2713a7462cefa3b-Paper.pdf,stupidity,"['Ziqi Ke', 'Haris Vikalo']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XTjRAtgmXWM,Efficient Distance Approximation for Structured High-Dimensional Distributions via Learning,Efficient Distance Approximation for Structured High-Dimensional Distributions via Learning,Efficient Distance Approximation for Structured High-Dimensional Distributions via Learning,https://openreview.nethttps://arxiv.org/pdf/2002.05378v2.pdf,stupidity,"['Arnab Bhattacharyya', 'Sutanu Gayen', 'Kuldeep S. Meel', 'N. V. Vinodchandran']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XQennC-rzy4,Cycle-Contrast for Self-Supervised Video Representation Learning,Cycle-Contrast for Self-Supervised Video Representation Learning,Cycle-Contrast for Self-Supervised Video Representation Learning,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/5c9452254bccd24b8ad0bb1ab4408ad1-Paper.pdf,stupidity,"['Quan Kong', 'Wenpeng Wei', 'Ziwei Deng', 'Tomoaki Yoshinaga', 'Tomokazu Murakami']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XQYzX3syNx,Fast Epigraphical Projection-based Incremental Algorithms for Wasserstein Distributionally Robust Support Vector Machine,Fast Epigraphical Projection-based Incremental Algorithms for Wasserstein Distributionally Robust Support Vector Machine,Fast Epigraphical Projection-based Incremental Algorithms for Wasserstein Distributionally Robust Support Vector Machine,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/2974788b53f73e7950e8aa49f3a306db-Paper.pdf,stupidity,"['Jiajin Li', 'Caihua Chen', 'Anthony Man-Cho So']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XOcoABklmQH,Personalized Federated Learning with Theoretical Guarantees: A Model-Agnostic Meta-Learning Approach,Personalized Federated Learning with Theoretical Guarantees: A Model-Agnostic Meta-Learning Approach,Personalized Federated Learning with Theoretical Guarantees: A Model-Agnostic Meta-Learning Approach,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/24389bfe4fe2eba8bf9aa9203a44cdad-Paper.pdf,stupidity,"['Alireza Fallah', 'Aryan Mokhtari', 'Asuman Ozdaglar']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XNMg9JQ619,Bridging the Gap between Sample-based and One-shot Neural Architecture Search with BONAS,Bridging the Gap between Sample-based and One-shot Neural Architecture Search with BONAS,Bridging the Gap between Sample-based and One-shot Neural Architecture Search with BONAS,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/13d4635deccc230c944e4ff6e03404b5-Paper.pdf,stupidity,"['Han Shi', 'Renjie Pi', 'Hang Xu', 'Zhenguo Li', 'James T. Kwok', 'Tong Zhang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XK9f3P_Lubr,Causal Estimation with Functional Confounders,Causal Estimation with Functional Confounders,Causal Estimation with Functional Confounders,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/36dcd524971019336af02550264b8a08-Paper.pdf,stupidity,"['Aahlad Manas Puli', 'Adler Perotte', 'Rajesh Ranganath']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XG7z2k4ZQCv,Understanding Global Feature Contributions Through Additive Importance Measures,Understanding Global Feature Contributions Through Additive Importance Measures,Understanding Global Feature Contributions Through Additive Importance Measures,https://openreview.nethttps://arxiv.org/pdf/2004.00668v1.pdf,stupidity,"['Ian Covert', 'Scott Lundberg', 'Su-In Lee']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XG4S2Ym7V0u,Black-Box Optimization with Local Generative Surrogates,Black-Box Optimization with Local Generative Surrogates,Black-Box Optimization with Local Generative Surrogates,https://openreview.nethttps://arxiv.org/pdf/2002.04632v2.pdf,stupidity,"['Sergey Shirobokov', 'Vladislav Belavin', 'Michael Kagan', 'Andrey Ustyuzhanin', 'Atılım Güneş Baydin']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=XAvCCxNarwn,A Stochastic Path Integral Differential EstimatoR  Expectation Maximization Algorithm,A Stochastic Path Integral Differential EstimatoR  Expectation Maximization Algorithm,A Stochastic Path Integral Differential EstimatoR  Expectation Maximization Algorithm,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/c589c3a8f99401b24b9380e86d939842-Paper.pdf,stupidity,"['Gersende Fort', 'Eric Moulines', 'Hoi-To Wai']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=X9qHsFe17MH,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,https://openreview.nethttps://arxiv.org/pdf/2002.11642v1.pdf,stupidity,"['Masahiro Kato', 'Masatoshi Uehara', 'Shota Yasui']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=X6c3Zi1b509,Improving Inference for Neural Image Compression,Improving Inference for Neural Image Compression,Improving Inference for Neural Image Compression,https://openreview.nethttps://arxiv.org/pdf/2006.04240v3.pdf,stupidity,"['Yibo Yang', 'Robert Bamler', 'Stephan Mandt']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=X3lhJ1pJmVA,Learning Fair and Transferable Representations,Learning Fair and Transferable Representations,Learning Fair and Transferable Representations,https://openreview.nethttps://arxiv.org/pdf/1906.10673v3.pdf,stupidity,"['Luca Oneto', 'Michele Donini', 'Andreas Maurer', 'Massimiliano Pontil']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=X3eIviLsE0k,Optimal Lottery Tickets via Subset Sum: Logarithmic Over-Parameterization is Sufficient,Optimal Lottery Tickets via Subset Sum: Logarithmic Over-Parameterization is Sufficient,Optimal Lottery Tickets via Subset Sum: Logarithmic Over-Parameterization is Sufficient,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/1b742ae215adf18b75449c6e272fd92d-Paper.pdf,stupidity,"['Ankit Pensia', 'Shashank Rajput', 'Alliot Nagle', 'Harit Vishwakarma', 'Dimitris Papailiopoulos']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=WzL9SIp_Cvv,Top-k Training of GANs: Improving GAN Performance by Throwing Away Bad Samples,Top-k Training of GANs: Improving GAN Performance by Throwing Away Bad Samples,Top-k Training of GANs: Improving GAN Performance by Throwing Away Bad Samples,https://openreview.nethttps://arxiv.org/pdf/2002.06224v3.pdf,stupidity,"['Samarth Sinha', 'Zhengli Zhao', 'Anirudh Goyal', 'Colin Raffel', 'Augustus Odena']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=WyIWs6z5Hl,Sampling from a k-DPP without looking at all items,Sampling from a k-DPP without looking at all items,Sampling from a k-DPP without looking at all items,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/4d410063822cd9be28f86701c0bc3a31-Paper.pdf,stupidity,"['Daniele Calandriello', 'Michal Derezinski', 'Michal Valko']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=Wx00AVu1lyU,Robust Multi-Agent Reinforcement Learning with Model Uncertainty,Robust Multi-Agent Reinforcement Learning with Model Uncertainty,Robust Multi-Agent Reinforcement Learning with Model Uncertainty,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/774412967f19ea61d448977ad9749078-Paper.pdf,stupidity,"['Kaiqing Zhang', 'Tao Sun', 'Yunzhe Tao', 'Sahika Genc', 'Sunil Mallya', 'Tamer Basar']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=WupXBTbqmFB,Analytical Probability Distributions and EM-Learning for Deep Generative Networks,Analytical Probability Distributions and EM-Learning for Deep Generative Networks,Analytical Probability Distributions and EM-Learning for Deep Generative Networks,https://openreview.nethttps://arxiv.org/pdf/2006.10023v1.pdf,stupidity,"['Randall Balestriero', 'Sebastien Paris', 'Richard G. Baraniuk']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=WuhGcfZK30,CoADNet: Collaborative Aggregation-and-Distribution Networks for Co-Salient Object Detection,CoADNet: Collaborative Aggregation-and-Distribution Networks for Co-Salient Object Detection,CoADNet: Collaborative Aggregation-and-Distribution Networks for Co-Salient Object Detection,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/4dc3ed26a29c9c3df3ec373524377a5b-Paper.pdf,stupidity,"['Qijian Zhang', 'Runmin Cong', 'Junhui Hou', 'Chongyi Li', 'Yao Zhao']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=WsphwsV5hV,Parameterized Explainer for Graph Neural Network,Parameterized Explainer for Graph Neural Network,Parameterized Explainer for Graph Neural Network,https://openreview.nethttp://proceedings.neurips.cc/paper/2020/file/e37b08dd3015330dcbb5d6663667b8b8-Paper.pdf,stupidity,"['Dongsheng Luo', 'Wei Cheng', 'Dongkuan Xu', 'Wenchao Yu', 'Bo Zong', 'Haifeng Chen', 'Xiang Zhang']",NeurIPS.cc,2020,Conference
https://openreview.net/forum?id=WsLPQsZkoBG,GNNGuard: Defending Graph Neural Networks against Adversarial Attacks,GNNGuard: Defending Graph Neural Networks against Adversarial Attacks,GNNGuard: Defending Graph Neural Networks against Adversarial Attacks,https://openreview.nethttps://arxiv.org/pdf/2006.08149v2.pdf,stupidity,"['Xiang Zhang', 'Marinka Zitnik']",NeurIPS.cc,2020,Conference
